t|bible reference|texte|rain|snow|wind|fog|storm|night
AT|Is 26,9|Mon âme, la nuit, te désire, et mon esprit, au fond de moi, te guette dès l’aurore. Quand s’exercent tes jugements sur la terre, les habitants du monde apprennent la justice. [|False|False|False|False|False|True
AT|Is 26,18|Nous avons conçu, nous avons été dans les douleurs, mais nous n’avons enfanté que du vent : nous n’apportons pas le salut à la terre, nul habitant du monde ne vient à la vie.|False|False|True|False|False|False
AT|Is 26,20|Va, mon peuple, rentre dans tes maisons, ferme sur toi les portes ; cache-toi un court instant, pendant que passe la colère.|False|False|False|False|True|False
AT|Is 27,3|Moi, le Seigneur, j’en suis le gardien ; je l’arrose en temps voulu. De peur qu’on ne la visite, je la garde nuit et jour.|False|False|False|False|False|True
AT|Is 27,8|Il l’a condamné au bannissement, à la déportation, il l’a chassé par le souffle violent d’un jour de vent d’est.|False|False|True|False|False|False
AT|Is 28,2|Voici au service du Seigneur un homme fort et vigoureux, comme un orage de grêle, une tempête dévastatrice, un orage d’eaux puissantes, torrentielles : de sa main il va tout mettre à terre.|True|False|True|False|True|False
AT|Is 28,17|Je prendrai le droit comme cordeau, et la justice comme fil à plomb. Mais la grêle balaiera l’abri de mensonge et les eaux submergeront le refuge caché.|False|False|False|False|True|False
AT|Is 28,18|Votre alliance avec la mort se rompra, votre pacte avec le séjour des morts ne tiendra pas. Quand passera le flot torrentiel, vous serez broyés.|True|False|True|False|True|False
AT|Is 28,19|Chaque fois qu’il passera, il vous prendra ; il passera matin après matin, et le jour et la nuit ; ne restera que l’épouvante d’en apprendre la nouvelle.|False|False|False|False|False|True
AT|Is 29,5|Mais la foule de tes ennemis n’est que poudre fine, la foule des tyrans n’est que paille au vent. Tout à coup, en un instant,|False|False|True|False|False|False
AT|Is 29,6|le Seigneur de l’univers interviendra dans le tonnerre, avec tremblement et fracas, dans l’ouragan et la tempête, dans la flamme d’un feu dévorant.|False|False|True|False|True|False
AT|Is 29,7|Comme disparaît un songe, une vision de nuit, telle est la foule de toutes les nations mobilisées contre Ariel, tous ceux qui l’assiègent dans sa forteresse, et qui l’oppriment.|False|False|False|False|False|True
AT|Is 30,7|l’Égypte, dont le secours n’est que vide et vent. C’est pourquoi je l’ai nommée « Rahab-la-paresse ».|False|False|True|False|False|False
AT|Is 30,23|Le Seigneur te donnera la pluie pour la semence que tu auras jetée en terre, et le pain que produira la terre sera riche et nourrissant. Ton bétail ira paître, ce jour-là, sur de vastes pâturages.|True|False|False|False|False|False
AT|Is 30,25|Sur toute haute montagne, sur toute colline élevée couleront des ruisseaux, au jour du grand massacre, quand tomberont les tours de défense.|False|True|False|False|False|False
AT|Is 30,29|Alors vous pourrez chanter comme dans la nuit où l’on célèbre la fête avec la joie au cœur, comme on va, au son des flûtes, à la montagne du Seigneur, vers le rocher d’Israël.|False|False|False|False|False|True
AT|Is 30,30|Et le Seigneur fera entendre sa voix majestueuse ; il fera sentir le poids de son bras dans la fureur de sa colère, par la flamme d’un feu dévorant, la tornade, l’orage et la grêle.|False|False|True|False|True|False
AT|Is 32,2|chacun sera comme un abri contre le vent, un refuge contre l’orage, comme un ruisseau sur une terre desséchée, l’ombre d’un grand rocher dans un pays torride.|False|False|True|False|True|False
AT|Is 32,19|– Mais la forêt s’écroulera sous la grêle et la ville sera entièrement démolie.|False|True|False|False|True|False
AT|Is 33,3|À la voix qui tonne, les peuples s’enfuient ; quand tu te lèves, les nations se dispersent.|False|False|True|False|True|False
AT|Is 34,3|Leurs morts sont abandonnés sur le sol, de leurs cadavres monte une puanteur, les montagnes ruissellent de leur sang.|True|False|False|False|True|False
AT|Is 34,4|Toute l’armée des cieux se liquéfie, les cieux s’enroulent comme un livre ; toute leur armée se flétrit comme se flétrissent les feuilles de la vigne ou les fruits avortés du figuier.|True|False|False|False|False|False
AT|Is 34,7|Avec eux tombent des buffles, des taureaux et des bœufs, leur terre s’enivre de sang et leur poussière est gluante de graisse.|True|False|False|False|False|False
AT|Is 35,6|Alors le boiteux bondira comme un cerf, et la bouche du muet criera de joie ; car l’eau jaillira dans le désert, des torrents dans le pays aride.|True|False|False|False|False|False
AT|Is 38,12|Ma demeure m’est enlevée, arrachée, comme une tente de berger. Tel un tisserand, j’ai dévidé ma vie : le fil est tranché. Du jour à la nuit, tu m’achèves ;|False|False|False|False|False|True
AT|Is 38,13|j’ai crié jusqu’au matin. Comme un lion, il a broyé tous mes os. Du jour à la nuit, tu m’achèves.|False|False|False|False|False|True
AT|Is 40,7|l’herbe se dessèche et la fleur se fane quand passe sur elle le souffle du Seigneur. Oui, le peuple est comme l’herbe :|False|False|True|False|False|False
AT|Is 40,15|Voici les nations : elles sont pour lui comme une goutte au bord d’un seau, un grain de sable sur le plateau de la balance ! Voici les îles, comme une poussière qu’il soulève !|False|False|True|False|False|False
AT|Is 40,24|Pas même plantés, pas même semés, leur tige n’ayant pas même pris racine en terre, il souffle sur eux, les voilà qui se dessèchent, et le tourbillon les enlève comme de la paille.|False|False|True|False|True|False
AT|Is 41,16|tu les vanneras, un souffle les emportera, un tourbillon les dispersera. Mais toi, tu mettras ta joie dans le Seigneur ; dans le Saint d’Israël, tu trouveras ta louange.|False|False|True|False|False|False
AT|Is 41,29|Voici ce qu’ils sont tous : une malfaisance ; leurs œuvres : néant ; vent et vide, leurs idoles.|False|False|True|False|False|False
AT|Is 43,17|lui qui mit en campagne des chars et des chevaux, des troupes et de puissants guerriers ; les voilà tous couchés pour ne plus se relever, ils se sont éteints, consumés comme une mèche. Le Seigneur dit :|False|False|False|False|False|True
AT|Is 44,14|Il a débité des cèdres, il a pris du rouvre et du chêne, qu’il a laissé croître parmi les arbres de la forêt ; il a planté un pin que la pluie fait grandir.|True|False|False|False|False|False
AT|Is 45,8|Cieux, distillez d’en haut votre rosée, que, des nuages, pleuve la justice, que la terre s’ouvre, produise le salut, et qu’alors germe aussi la justice. Moi, le Seigneur, je crée tout cela.|True|False|False|False|False|False
AT|Is 47,11|Un malheur va fondre sur toi, sans que tu puisses le conjurer ; un désastre te frappera, sans que tu puisses y échapper ; soudain fondra sur toi une tourmente que tu ne connais pas.|False|False|True|False|True|False
AT|Is 47,13|Tu t’es épuisée à force de consultations. Qu’ils se lèvent donc et qu’ils te sauvent, ceux qui scrutent le ciel, qui observent les étoiles et, à chaque nouvelle lune, font connaître ce qui t’arrivera !|False|False|False|False|False|True
AT|Is 49,10|Ils n’auront ni faim ni soif ; le vent brûlant et le soleil ne les frapperont plus. Lui, plein de compassion, les guidera, les conduira vers les eaux vives.|False|False|True|False|False|False
AT|Is 51,17|Réveille-toi, réveille-toi, debout, Jérusalem ! Tu as bu de la main du Seigneur la coupe de sa fureur, tu as bu jusqu’à la lie la coupe du vertige !|False|False|False|False|True|False
AT|Is 51,21|Écoute alors ceci, malheureuse, ivre, mais pas de vin :|False|False|False|False|False|True
AT|Is 54,11|Jérusalem, malheureuse, battue par la tempête, inconsolée, voici que je vais sertir tes pierres et poser tes fondations sur des saphirs.|True|False|True|False|True|False
AT|Is 54,16|Voici que moi, j’ai créé l’artisan qui souffle sur les braises et en retire l’arme appropriée ; c’est moi aussi qui ai créé le destructeur pour ravager.|False|False|True|False|False|False
AT|Is 55,10|La pluie et la neige qui descendent des cieux n’y retournent pas sans avoir abreuvé la terre, sans l’avoir fécondée et l’avoir fait germer, donnant la semence au semeur et le pain à celui qui doit manger ;|True|True|False|False|False|False
AT|Is 57,13|Qu’elles te délivrent, lorsque tu crieras, tes collections d’idoles ! Le vent les emportera toutes, un souffle les enlèvera. Mais qui s’abrite en moi héritera le pays et possédera ma sainte montagne !|False|False|True|False|False|False
AT|Is 57,20|Mais les méchants sont comme une mer agitée qui ne peut se calmer et dont les eaux agitent la boue et la vase.|False|False|True|False|False|False
AT|Is 58,11|Le Seigneur sera toujours ton guide. En plein désert, il comblera tes désirs et te rendra vigueur. Tu seras comme un jardin bien irrigué, comme une source où les eaux ne manquent jamais.|False|False|True|False|False|False
AT|Is 60,2|Voici que les ténèbres couvrent la terre, et la nuée obscure couvre les peuples. Mais sur toi se lève le Seigneur, sur toi sa gloire apparaît.|False|False|False|False|False|True
AT|Is 64,5|Tous, nous étions comme des gens impurs, et tous nos actes justes n’étaient que linges souillés. Tous, nous étions desséchés comme des feuilles, et nos fautes, comme le vent, nous emportaient.|False|False|True|False|False|False
AT|Is 64,9|Elles sont devenues un désert, tes villes saintes ; Sion est devenue un désert, Jérusalem, une désolation.|False|False|True|False|False|False
AT|Is 65,4|ils habitent dans les tombeaux, passent la nuit dans des cachettes, ils mangent de la viande de porc, avec des sauces impures dans leurs plats ;|False|False|False|False|False|True
AT|Is 66,15|Car voici que le Seigneur arrive dans le feu, avec ses chars pareils à un ouragan, pour assouvir l’ardeur de sa colère, exécuter ses menaces par les flammes du feu.|False|False|True|False|True|False
AT|Jr 1,13|Une deuxième fois, la parole du Seigneur me fut adressée : « Que vois-tu ? » Je dis : « C’est un chaudron bouillonnant que je vois ; il s’ouvre depuis le nord. »|False|False|False|False|True|False
AT|Jr 2,24|Ânesse habituée au désert, dans l’ardeur de son désir, elle aspire le vent : son rut, qui peut le refouler ? Ils n’ont pas à se fatiguer, tous ceux qui la cherchent : en son temps, ils la trouvent !|False|False|True|False|False|False
AT|Jr 3,3|Aussi les averses ont-elles été retenues et la pluie de printemps a-t-elle manqué. Mais tu avais un front de prostituée et tu refusais d’en rougir.|True|False|False|False|False|False
AT|Jr 4,6|Vers Sion levez l’étendard, cherchez un refuge, ne vous arrêtez pas, car c’est le malheur que je fais venir du nord, et un grand désastre.|False|False|True|False|True|False
AT|Jr 4,11|En ce temps-là, on dira à ce peuple et à Jérusalem : Au désert, un vent brûlant des hauteurs est en route vers la fille de mon peuple, non pour vanner, non pour épurer ;|False|False|True|False|False|False
AT|Jr 4,12|un vent plein de violence me vient de là-bas. Et moi, maintenant, je prononce contre eux des jugements.|False|False|True|False|True|False
AT|Jr 4,13|Le voici qui monte comme les nuages ; ses chars sont pareils à l’ouragan, et ses chevaux, plus vifs que les aigles. Malheur à nous, car nous sommes dévastés !|False|False|True|False|True|False
AT|Jr 4,24|Je regarde les montagnes, et voici : elles tremblent, toutes les collines sont secouées.|False|False|True|False|False|False
AT|Jr 4,25|Je regarde, et voici qu’il n’y a plus d’hommes, tous les oiseaux du ciel ont fui.|False|False|True|False|True|False
AT|Jr 4,28|Aussi la terre sera-t-elle en deuil, et là-haut, le ciel s’obscurcira. Puisque je l’ai dit et décidé, je n’y renoncerai pas, je ne reviendrai pas en arrière.|False|False|False|False|True|False
AT|Jr 5,13|Quant aux prophètes, ils ne sont que du vent ; la parole n’est pas en eux. Qu’il leur soit fait selon ce qu’ils disent ! »|False|False|True|False|False|False
AT|Jr 5,22|Et moi, ne me craindrez-vous pas ? – oracle du Seigneur. Ne tremblerez-vous pas devant moi ? J’ai posé le sable pour limite à la mer, pour frontière à jamais infranchissable ; ses vagues s’agitent, elles ne peuvent rien, elles mugissent, mais ne la franchiront pas.|False|False|True|False|False|False
AT|Jr 5,24|Ils n’ont pas dit en leur cœur : « Craignons le Seigneur notre Dieu, lui qui nous donne la pluie en sa saison, celle du printemps et celle de l’automne, lui qui assure les semaines prévues pour la moisson. »|True|False|False|False|False|False
